,room,time,capacity,occupancy,occupancyCount,module,size,hour,date,time_0,associated,authenticated,capacity_y
191,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:02:10,206.0,206.0,160.0
192,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:07:06,228.0,227.0,160.0
193,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:11:55,226.0,224.0,160.0
194,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:16:45,224.0,222.0,160.0
195,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:21:46,228.0,226.0,160.0
196,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:26:50,229.0,229.0,160.0
197,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:31:58,232.0,230.0,160.0
198,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:36:58,227.0,226.0,160.0
199,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:42:02,221.0,218.0,160.0
200,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:47:26,203.0,201.0,160.0
201,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:53:02,85.0,84.0,160.0
202,B004,Thu Nov 05 09:00:00,160.0,100%,160.0,COMP41450 & COMP30120,143.0,9.0,5.0,Thu Nov 05 09:58:37,6.0,6.0,160.0
203,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:04:06,18.0,18.0,160.0
204,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:08:34,31.0,31.0,160.0
205,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:13:12,37.0,37.0,160.0
206,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:18:06,41.0,41.0,160.0
207,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:23:08,38.0,38.0,160.0
208,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:28:09,41.0,41.0,160.0
209,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:33:17,41.0,41.0,160.0
210,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:38:47,40.0,40.0,160.0
211,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:43:57,41.0,41.0,160.0
212,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:49:05,40.0,40.0,160.0
213,B004,Thu Nov 05 10:00:00,160.0,25%,40.0,MATH10130,56.0,10.0,5.0,Thu Nov 05 10:54:41,8.0,8.0,160.0
214,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:00:36,16.0,16.0,160.0
215,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:05:47,51.0,50.0,160.0
216,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:09:57,60.0,60.0,160.0
217,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:14:52,64.0,63.0,160.0
218,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:19:35,70.0,70.0,160.0
219,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:24:36,70.0,70.0,160.0
220,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:34:41,70.0,69.0,160.0
221,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:45:51,76.0,76.0,160.0
222,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:50:02,78.0,78.0,160.0
223,B004,Thu Nov 05 11:00:00,160.0,25%,40.0,COMP30080,139.0,11.0,5.0,Thu Nov 05 11:55:44,78.0,77.0,160.0
224,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:01:12,18.0,18.0,160.0
225,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:06:20,30.0,30.0,160.0
226,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:10:50,48.0,48.0,160.0
227,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:15:38,50.0,50.0,160.0
228,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:20:33,49.0,49.0,160.0
229,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:25:33,51.0,50.0,160.0
230,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:30:43,49.0,49.0,160.0
231,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:36:11,50.0,50.0,160.0
232,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:41:47,52.0,52.0,160.0
233,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:46:44,59.0,59.0,160.0
234,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:52:08,44.0,44.0,160.0
235,B004,Thu Nov 05 12:00:00,160.0,25%,40.0,COMP20070,107.0,12.0,5.0,Thu Nov 05 12:57:51,32.0,32.0,160.0
236,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:03:10,69.0,69.0,160.0
237,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:08:06,90.0,90.0,160.0
238,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:12:30,100.0,100.0,160.0
239,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:17:21,99.0,98.0,160.0
240,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:22:29,99.0,99.0,160.0
241,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:27:30,103.0,101.0,160.0
242,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:32:37,102.0,102.0,160.0
243,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:37:57,103.0,103.0,160.0
244,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:41:28,101.0,101.0,160.0
245,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:47:59,105.0,105.0,160.0
246,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:53:21,74.0,73.0,160.0
247,B004,Thu Nov 05 13:00:00,160.0,50%,80.0,COMP10110,113.0,13.0,5.0,Thu Nov 05 13:59:09,17.0,17.0,160.0
248,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:05:16,27.0,27.0,160.0
249,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:08:56,69.0,69.0,160.0
250,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:13:33,72.0,72.0,160.0
251,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:18:32,68.0,68.0,160.0
252,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:23:48,69.0,69.0,160.0
253,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:28:39,66.0,66.0,160.0
254,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:33:35,73.0,73.0,160.0
255,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:39:15,71.0,71.0,160.0
256,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:43:49,70.0,70.0,160.0
257,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:49:00,66.0,66.0,160.0
258,B004,Thu Nov 05 14:00:00,160.0,25%,40.0,ENVB30110,83.0,14.0,5.0,Thu Nov 05 14:54:46,11.0,11.0,160.0
259,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:00:31,2.0,2.0,160.0
260,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:05:16,0.0,0.0,160.0
261,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:09:33,0.0,0.0,160.0
262,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:14:38,0.0,0.0,160.0
263,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:19:21,1.0,1.0,160.0
264,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:24:24,0.0,0.0,160.0
265,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:29:25,0.0,0.0,160.0
266,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:34:28,0.0,0.0,160.0
267,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:39:39,0.0,0.0,160.0
268,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:44:55,0.0,0.0,160.0
269,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:49:52,0.0,0.0,160.0
270,B004,Thu Nov 05 15:00:00,160.0,0%,0.0,,,15.0,5.0,Thu Nov 05 15:55:25,0.0,0.0,160.0
271,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:00:46,0.0,0.0,160.0
272,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:06:01,0.0,0.0,160.0
273,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:10:40,0.0,0.0,160.0
274,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:15:20,0.0,0.0,160.0
275,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:20:16,0.0,0.0,160.0
276,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:25:19,0.0,0.0,160.0
277,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:30:17,0.0,0.0,160.0
278,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:35:20,0.0,0.0,160.0
279,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:40:28,0.0,0.0,160.0
280,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:45:28,0.0,0.0,160.0
281,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:50:30,0.0,0.0,160.0
282,B004,Thu Nov 05 16:00:00,160.0,0%,0.0,COMP20010,108.0,16.0,5.0,Thu Nov 05 16:55:46,0.0,0.0,160.0
283,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:01:03,5.0,5.0,160.0
284,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:06:03,7.0,7.0,160.0
285,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:10:52,7.0,7.0,160.0
286,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:15:52,7.0,7.0,160.0
287,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:20:51,8.0,8.0,160.0
288,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:25:56,9.0,9.0,160.0
289,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:31:04,10.0,10.0,160.0
290,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:36:10,10.0,10.0,160.0
291,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:41:09,11.0,11.0,160.0
292,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:46:23,12.0,12.0,160.0
293,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:51:33,15.0,15.0,160.0
294,B004,Fri Nov 06 09:00:00,160.0,0%,0.0,,,9.0,6.0,Fri Nov 06 09:56:58,30.0,30.0,160.0
295,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:02:24,40.0,40.0,160.0
296,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:07:08,56.0,56.0,160.0
297,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:11:47,63.0,63.0,160.0
298,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:16:44,66.0,66.0,160.0
299,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:21:43,65.0,65.0,160.0
300,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:26:45,68.0,68.0,160.0
301,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:31:52,66.0,66.0,160.0
302,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:36:10,66.0,66.0,160.0
303,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:42:39,66.0,66.0,160.0
304,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:47:16,67.0,67.0,160.0
305,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:52:31,63.0,62.0,160.0
306,B004,Fri Nov 06 10:00:00,160.0,50%,80.0,MATH10200,96.0,10.0,6.0,Fri Nov 06 10:58:23,22.0,21.0,160.0
307,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:03:39,20.0,20.0,160.0
308,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:08:05,28.0,28.0,160.0
309,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:12:53,31.0,31.0,160.0
310,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:17:44,33.0,32.0,160.0
311,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:22:41,33.0,33.0,160.0
312,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:27:55,32.0,31.0,160.0
313,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:32:54,29.0,29.0,160.0
314,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:38:01,32.0,32.0,160.0
315,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:43:04,31.0,31.0,160.0
316,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:48:14,31.0,31.0,160.0
317,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:53:33,33.0,33.0,160.0
318,B004,Fri Nov 06 11:00:00,160.0,25%,40.0,COMP30070,84.0,11.0,6.0,Fri Nov 06 11:58:53,30.0,30.0,160.0
319,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:04:24,4.0,4.0,160.0
320,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:08:41,3.0,3.0,160.0
321,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:13:41,4.0,4.0,160.0
322,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:18:48,1.0,1.0,160.0
323,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:23:44,1.0,1.0,160.0
324,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:29:12,2.0,2.0,160.0
325,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:34:01,2.0,2.0,160.0
326,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:39:03,1.0,1.0,160.0
327,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:44:11,2.0,2.0,160.0
328,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:49:32,3.0,3.0,160.0
329,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:54:37,9.0,9.0,160.0
330,B004,Fri Nov 06 12:00:00,160.0,25%,40.0,,,12.0,6.0,Fri Nov 06 12:59:54,27.0,27.0,160.0
331,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:05:32,48.0,48.0,160.0
332,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:09:54,53.0,53.0,160.0
333,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:14:48,46.0,46.0,160.0
334,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:19:39,43.0,43.0,160.0
335,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:24:45,47.0,47.0,160.0
336,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:34:47,52.0,52.0,160.0
337,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:39:48,49.0,49.0,160.0
338,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:44:52,51.0,51.0,160.0
339,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:50:03,56.0,56.0,160.0
340,B004,Fri Nov 06 13:00:00,160.0,50%,80.0,COMP20110,103.0,13.0,6.0,Fri Nov 06 13:55:18,47.0,47.0,160.0
341,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:00:37,133.0,132.0,160.0
342,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:05:45,159.0,158.0,160.0
343,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:10:31,162.0,162.0,160.0
344,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:15:23,128.0,128.0,160.0
345,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:20:24,123.0,123.0,160.0
346,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:25:20,125.0,125.0,160.0
347,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:30:21,127.0,127.0,160.0
348,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:35:29,131.0,130.0,160.0
349,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:40:56,132.0,131.0,160.0
350,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:44:31,132.0,131.0,160.0
351,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:51:01,177.0,177.0,160.0
352,B004,Fri Nov 06 14:00:00,160.0,25%,40.0,COMP10110,113.0,14.0,6.0,Fri Nov 06 14:55:45,130.0,129.0,160.0
353,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:01:01,24.0,24.0,160.0
354,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:06:00,22.0,22.0,160.0
355,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:10:40,13.0,13.0,160.0
356,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:15:43,17.0,17.0,160.0
357,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:20:45,12.0,12.0,160.0
358,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:25:42,11.0,11.0,160.0
359,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:30:45,8.0,8.0,160.0
360,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:35:50,8.0,8.0,160.0
361,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:40:57,7.0,7.0,160.0
362,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:46:08,9.0,9.0,160.0
363,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:51:09,5.0,5.0,160.0
364,B004,Fri Nov 06 15:00:00,160.0,0%,0.0,COMP30220,38.0,15.0,6.0,Fri Nov 06 15:56:10,4.0,4.0,160.0
365,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:01:17,4.0,4.0,160.0
366,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:06:12,2.0,2.0,160.0
367,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:11:16,3.0,3.0,160.0
368,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:16:10,2.0,2.0,160.0
369,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:21:15,2.0,2.0,160.0
370,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:26:12,2.0,2.0,160.0
371,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:31:22,1.0,1.0,160.0
372,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:36:23,1.0,1.0,160.0
373,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:41:27,0.0,0.0,160.0
374,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:46:28,0.0,0.0,160.0
375,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:51:28,0.0,0.0,160.0
376,B004,Fri Nov 06 16:00:00,160.0,0%,0.0,,,16.0,6.0,Fri Nov 06 16:56:34,0.0,0.0,160.0
377,B004,Mon Nov 09 09:00:00,160.0,25%,40.0,COMP30010,79.0,9.0,9.0,Mon Nov 09 09:03:44,16.0,15.0,160.0
